name,home,away,statisticsType,valueType,homeValue,awayValue,key,Categoría,homeTotal,awayTotal,event_id
Córners,6,4,positive,event,6.0,4.0,cornerKicks,General,,,11972890
Faltas,11,18,negative,event,11.0,18.0,fouls,General,,,11972890
Pases,323,343,positive,event,323.0,343.0,passes,General,,,11972890
Entradas,3,3,positive,event,3.0,3.0,totalTackle,General,,,11972890
Tiros libre,3,0,positive,event,3.0,0.0,freeKicks,General,,,11972890
Tarjetas amarillas,1,3,negative,event,1.0,3.0,yellowCards,General,,,11972890
Tarjetas rojas,0,0,negative,event,0.0,0.0,redCards,General,,,11972890
Remates totales,15,6,positive,event,15.0,6.0,totalShotsOnGoal,Remates,,,11972890
Remates al arco,1,2,positive,event,1.0,2.0,shotsOnGoal,Remates,,,11972890
Palo,0,0,negative,event,0.0,0.0,hitWoodwork,Remates,,,11972890
Remates fuera,8,0,negative,event,8.0,0.0,shotsOffGoal,Remates,,,11972890
Remates bloqueados,6,4,negative,event,6.0,4.0,blockedScoringAttempt,Remates,,,11972890
Remates dentro del área,6,3,positive,event,6.0,3.0,totalShotsInsideBox,Remates,,,11972890
Remates fuera del área,9,3,positive,event,9.0,3.0,totalShotsOutsideBox,Remates,,,11972890
Pases en profundidad,2,3,positive,event,2.0,3.0,accurateThroughBall,Ataques,,,11972890
Toques en el área penal,19,7,positive,event,19.0,7.0,touchesInOppBox,Ataques,,,11972890
Fuera de juego,0,1,negative,event,0.0,1.0,offsides,Ataques,,,11972890
Pases precisos,232,259,positive,event,232.0,259.0,accuratePasses,Pases,,,11972890
Laterales,26,20,positive,event,26.0,20.0,throwIns,Pases,,,11972890
Fase de tercio final,44/62 (71%),18/36 (50%),positive,team,44.0,18.0,finalThirdPhaseStatistic,Pases,62.0,36.0,11972890
Pases largos,43/72 (59%),28/60 (46%),positive,team,43.0,28.0,accurateLongBalls,Pases,72.0,60.0,11972890
Centros,9/35 (25%),4/10 (40%),positive,team,9.0,4.0,accurateCross,Pases,35.0,10.0,11972890
Duelos,41%,36%,positive,event,41.0,36.0,duelWonPercent,Duelos,,,11972890
Pérdidas de posesión,2,3,negative,event,2.0,3.0,dispossessed,Duelos,,,11972890
Duelos en el suelo,56/134 (42%),48/153 (31%),positive,team,56.0,48.0,groundDuelsPercentage,Duelos,134.0,153.0,11972890
Duelos aéreos,24/57 (42%),29/59 (49%),positive,team,24.0,29.0,aerialDuelsPercentage,Duelos,57.0,59.0,11972890
Regates,23/32 (72%),12/26 (46%),positive,team,23.0,12.0,dribblesPercentage,Duelos,32.0,26.0,11972890
Entradas totales,3,3,positive,event,3.0,3.0,totalTackle,Defensa,,,11972890
Intercepciones,18,32,positive,event,18.0,32.0,interceptionWon,Defensa,,,11972890
Despejes,4,32,positive,event,4.0,32.0,totalClearance,Defensa,,,11972890
Errores seguidos por remate,1,4,negative,event,1.0,4.0,errorsLeadToShot,Defensa,,,11972890
Salvadas totales,1,1,positive,event,1.0,1.0,goalkeeperSaves,Arquero,,,11972890
Saques de arco,1,5,positive,event,1.0,5.0,goalKicks,Arquero,,,11972890
Posesión,55%,45%,positive,event,55.0,45.0,ballPossession,General,,,11972906
Goles esperados,1.37,0.99,positive,event,1.37,0.99,expectedGoals,General,,,11972906
Remates totales,7,5,positive,event,7.0,5.0,totalShotsOnGoal,General,,,11972906
Atajadas,1,2,positive,event,1.0,2.0,goalkeeperSaves,General,,,11972906
Córners,6,2,positive,event,6.0,2.0,cornerKicks,General,,,11972906
Faltas,8,15,negative,event,8.0,15.0,fouls,General,,,11972906
Pases,454,371,positive,event,454.0,371.0,passes,General,,,11972906
Entradas,3,2,positive,event,3.0,2.0,totalTackle,General,,,11972906
Tiros libre,1,2,positive,event,1.0,2.0,freeKicks,General,,,11972906
Tarjetas amarillas,1,4,negative,event,1.0,4.0,yellowCards,General,,,11972906
Tarjetas rojas,0,0,negative,event,0.0,0.0,redCards,General,,,11972906
Remates totales,7,5,positive,event,7.0,5.0,totalShotsOnGoal,Remates,,,11972906
Remates al arco,4,2,positive,event,4.0,2.0,shotsOnGoal,Remates,,,11972906
Palo,0,1,negative,event,0.0,1.0,hitWoodwork,Remates,,,11972906
Remates fuera,1,2,negative,event,1.0,2.0,shotsOffGoal,Remates,,,11972906
Remates bloqueados,2,0,negative,event,2.0,0.0,blockedScoringAttempt,Remates,,,11972906
Remates dentro del área,5,4,positive,event,5.0,4.0,totalShotsInsideBox,Remates,,,11972906
Remates fuera del área,2,1,positive,event,2.0,1.0,totalShotsOutsideBox,Remates,,,11972906
Pases en profundidad,0,1,positive,event,0.0,1.0,accurateThroughBall,Ataques,,,11972906
Toques en el área penal,15,9,positive,event,15.0,9.0,touchesInOppBox,Ataques,,,11972906
Fuera de juego,4,4,negative,event,4.0,4.0,offsides,Ataques,,,11972906
Pases precisos,366,285,positive,event,366.0,285.0,accuratePasses,Pases,,,11972906
Laterales,24,25,positive,event,24.0,25.0,throwIns,Pases,,,11972906
Fase de tercio final,46/66 (70%),39/64 (61%),positive,team,46.0,39.0,finalThirdPhaseStatistic,Pases,66.0,64.0,11972906
Pases largos,44/68 (64%),26/56 (46%),positive,team,44.0,26.0,accurateLongBalls,Pases,68.0,56.0,11972906
Centros,11/29 (37%),6/19 (31%),positive,team,11.0,6.0,accurateCross,Pases,29.0,19.0,11972906
Duelos,35%,36%,positive,event,35.0,36.0,duelWonPercent,Duelos,,,11972906
Pérdidas de posesión,10,7,negative,event,10.0,7.0,dispossessed,Duelos,,,11972906
Duelos en el suelo,38/119 (32%),38/121 (31%),positive,team,38.0,38.0,groundDuelsPercentage,Duelos,119.0,121.0,11972906
Duelos aéreos,18/38 (47%),21/41 (51%),positive,team,18.0,21.0,aerialDuelsPercentage,Duelos,38.0,41.0,11972906
Regates,7/11 (64%),8/11 (73%),positive,team,7.0,8.0,dribblesPercentage,Duelos,11.0,11.0,11972906
Entradas totales,3,2,positive,event,3.0,2.0,totalTackle,Defensa,,,11972906
Intercepciones,10,23,positive,event,10.0,23.0,interceptionWon,Defensa,,,11972906
Despejes,11,30,positive,event,11.0,30.0,totalClearance,Defensa,,,11972906
Salvadas totales,1,2,positive,event,1.0,2.0,goalkeeperSaves,Arquero,,,11972906
Saques de arco,2,7,positive,event,2.0,7.0,goalKicks,Arquero,,,11972906
Posesión,46%,54%,positive,event,46.0,54.0,ballPossession,General,,,11972896
Goles esperados,0.63,0.56,positive,event,0.63,0.56,expectedGoals,General,,,11972896
Remates totales,13,9,positive,event,13.0,9.0,totalShotsOnGoal,General,,,11972896
Atajadas,3,2,positive,event,3.0,2.0,goalkeeperSaves,General,,,11972896
Córners,5,4,positive,event,5.0,4.0,cornerKicks,General,,,11972896
Faltas,18,15,negative,event,18.0,15.0,fouls,General,,,11972896
Pases,346,376,positive,event,346.0,376.0,passes,General,,,11972896
Entradas,1,4,positive,event,1.0,4.0,totalTackle,General,,,11972896
Tiros libre,3,2,positive,event,3.0,2.0,freeKicks,General,,,11972896
Tarjetas amarillas,4,2,negative,event,4.0,2.0,yellowCards,General,,,11972896
Tarjetas rojas,0,0,negative,event,0.0,0.0,redCards,General,,,11972896
Remates totales,13,9,positive,event,13.0,9.0,totalShotsOnGoal,Remates,,,11972896
Remates al arco,2,3,positive,event,2.0,3.0,shotsOnGoal,Remates,,,11972896
Palo,0,0,negative,event,0.0,0.0,hitWoodwork,Remates,,,11972896
Remates fuera,5,4,negative,event,5.0,4.0,shotsOffGoal,Remates,,,11972896
Remates bloqueados,6,2,negative,event,6.0,2.0,blockedScoringAttempt,Remates,,,11972896
Remates dentro del área,4,1,positive,event,4.0,1.0,totalShotsInsideBox,Remates,,,11972896
Remates fuera del área,9,8,positive,event,9.0,8.0,totalShotsOutsideBox,Remates,,,11972896
Pases en profundidad,1,2,positive,event,1.0,2.0,accurateThroughBall,Ataques,,,11972896
Toques en el área penal,15,2,positive,event,15.0,2.0,touchesInOppBox,Ataques,,,11972896
Fuera de juego,2,2,negative,event,2.0,2.0,offsides,Ataques,,,11972896
Pases precisos,241,270,positive,event,241.0,270.0,accuratePasses,Pases,,,11972896
Laterales,31,27,positive,event,31.0,27.0,throwIns,Pases,,,11972896
Fase de tercio final,35/70 (50%),30/52 (58%),positive,team,35.0,30.0,finalThirdPhaseStatistic,Pases,70.0,52.0,11972896
Pases largos,34/72 (47%),34/69 (49%),positive,team,34.0,34.0,accurateLongBalls,Pases,72.0,69.0,11972896
Centros,9/21 (42%),1/8 (12%),positive,team,9.0,1.0,accurateCross,Pases,21.0,8.0,11972896
Duelos,40%,31%,positive,event,40.0,31.0,duelWonPercent,Duelos,,,11972896
Pérdidas de posesión,13,10,negative,event,13.0,10.0,dispossessed,Duelos,,,11972896
Duelos en el suelo,63/171 (37%),46/170 (27%),positive,team,63.0,46.0,groundDuelsPercentage,Duelos,171.0,170.0,11972896
Duelos aéreos,28/55 (51%),23/51 (45%),positive,team,28.0,23.0,aerialDuelsPercentage,Duelos,55.0,51.0,11972896
Regates,29/41 (71%),5/11 (45%),positive,team,29.0,5.0,dribblesPercentage,Duelos,41.0,11.0,11972896
Entradas totales,1,4,positive,event,1.0,4.0,totalTackle,Defensa,,,11972896
Intercepciones,23,18,positive,event,23.0,18.0,interceptionWon,Defensa,,,11972896
Despejes,11,13,positive,event,11.0,13.0,totalClearance,Defensa,,,11972896
Errores seguidos por remate,1,5,negative,event,1.0,5.0,errorsLeadToShot,Defensa,,,11972896
Salvadas totales,3,2,positive,event,3.0,2.0,goalkeeperSaves,Arquero,,,11972896
Saques de arco,6,10,positive,event,6.0,10.0,goalKicks,Arquero,,,11972896
Posesión,58%,42%,positive,event,58.0,42.0,ballPossession,General,,,11972900
Goles esperados,1.79,1.27,positive,event,1.79,1.27,expectedGoals,General,,,11972900
Remates totales,8,10,positive,event,8.0,10.0,totalShotsOnGoal,General,,,11972900
Atajadas,1,5,positive,event,1.0,5.0,goalkeeperSaves,General,,,11972900
Córners,5,1,positive,event,5.0,1.0,cornerKicks,General,,,11972900
Faltas,18,17,negative,event,18.0,17.0,fouls,General,,,11972900
Pases,329,187,positive,event,329.0,187.0,passes,General,,,11972900
Entradas,4,3,positive,event,4.0,3.0,totalTackle,General,,,11972900
Tiros libre,5,6,positive,event,5.0,6.0,freeKicks,General,,,11972900
Tarjetas amarillas,1,3,negative,event,1.0,3.0,yellowCards,General,,,11972900
Tarjetas rojas,0,0,negative,event,0.0,0.0,redCards,General,,,11972900
Remates totales,8,10,positive,event,8.0,10.0,totalShotsOnGoal,Remates,,,11972900
Remates al arco,7,3,positive,event,7.0,3.0,shotsOnGoal,Remates,,,11972900
Palo,0,1,negative,event,0.0,1.0,hitWoodwork,Remates,,,11972900
Remates fuera,1,3,negative,event,1.0,3.0,shotsOffGoal,Remates,,,11972900
Remates bloqueados,0,3,negative,event,0.0,3.0,blockedScoringAttempt,Remates,,,11972900
Remates dentro del área,8,5,positive,event,8.0,5.0,totalShotsInsideBox,Remates,,,11972900
Remates fuera del área,0,5,positive,event,0.0,5.0,totalShotsOutsideBox,Remates,,,11972900
Pases en profundidad,0,1,positive,event,0.0,1.0,accurateThroughBall,Ataques,,,11972900
Toques en el área penal,14,7,positive,event,14.0,7.0,touchesInOppBox,Ataques,,,11972900
Fuera de juego,3,2,negative,event,3.0,2.0,offsides,Ataques,,,11972900
Pases precisos,239,122,positive,event,239.0,122.0,accuratePasses,Pases,,,11972900
Laterales,33,23,positive,event,33.0,23.0,throwIns,Pases,,,11972900
Fase de tercio final,30/51 (59%),19/36 (53%),positive,team,30.0,19.0,finalThirdPhaseStatistic,Pases,51.0,36.0,11972900
Pases largos,40/66 (60%),27/51 (52%),positive,team,40.0,27.0,accurateLongBalls,Pases,66.0,51.0,11972900
Centros,5/19 (26%),0/6 (0%),positive,team,5.0,0.0,accurateCross,Pases,19.0,6.0,11972900
Duelos,47%,34%,positive,event,47.0,34.0,duelWonPercent,Duelos,,,11972900
Pérdidas de posesión,4,5,negative,event,4.0,5.0,dispossessed,Duelos,,,11972900
Duelos en el suelo,48/111 (43%),45/149 (30%),positive,team,48.0,45.0,groundDuelsPercentage,Duelos,111.0,149.0,11972900
Duelos aéreos,31/54 (57%),30/70 (43%),positive,team,31.0,30.0,aerialDuelsPercentage,Duelos,54.0,70.0,11972900
Regates,21/32 (66%),19/31 (61%),positive,team,21.0,19.0,dribblesPercentage,Duelos,32.0,31.0,11972900
Entradas totales,4,3,positive,event,4.0,3.0,totalTackle,Defensa,,,11972900
Intercepciones,5,24,positive,event,5.0,24.0,interceptionWon,Defensa,,,11972900
Despejes,7,41,positive,event,7.0,41.0,totalClearance,Defensa,,,11972900
Salvadas totales,1,5,positive,event,1.0,5.0,goalkeeperSaves,Arquero,,,11972900
Saques de arco,7,9,positive,event,7.0,9.0,goalKicks,Arquero,,,11972900
Posesión,51%,49%,positive,event,51.0,49.0,ballPossession,General,,,11972903
Goles esperados,1.96,0.58,positive,event,1.96,0.58,expectedGoals,General,,,11972903
Remates totales,9,7,positive,event,9.0,7.0,totalShotsOnGoal,General,,,11972903
Atajadas,5,2,positive,event,5.0,2.0,goalkeeperSaves,General,,,11972903
Córners,3,4,positive,event,3.0,4.0,cornerKicks,General,,,11972903
Faltas,15,17,negative,event,15.0,17.0,fouls,General,,,11972903
Pases,309,304,positive,event,309.0,304.0,passes,General,,,11972903
Entradas,1,1,positive,event,1.0,1.0,totalTackle,General,,,11972903
Tiros libre,4,5,positive,event,4.0,5.0,freeKicks,General,,,11972903
Tarjetas amarillas,1,1,negative,event,1.0,1.0,yellowCards,General,,,11972903
Tarjetas rojas,0,0,negative,event,0.0,0.0,redCards,General,,,11972903
Remates totales,9,7,positive,event,9.0,7.0,totalShotsOnGoal,Remates,,,11972903
Remates al arco,3,4,positive,event,3.0,4.0,shotsOnGoal,Remates,,,11972903
Palo,0,0,negative,event,0.0,0.0,hitWoodwork,Remates,,,11972903
Remates fuera,3,3,negative,event,3.0,3.0,shotsOffGoal,Remates,,,11972903
Remates bloqueados,3,0,negative,event,3.0,0.0,blockedScoringAttempt,Remates,,,11972903
Remates dentro del área,6,4,positive,event,6.0,4.0,totalShotsInsideBox,Remates,,,11972903
Remates fuera del área,3,3,positive,event,3.0,3.0,totalShotsOutsideBox,Remates,,,11972903
Pases en profundidad,2,4,positive,event,2.0,4.0,accurateThroughBall,Ataques,,,11972903
Toques en el área penal,13,13,positive,event,13.0,13.0,touchesInOppBox,Ataques,,,11972903
Fuera de juego,2,2,negative,event,2.0,2.0,offsides,Ataques,,,11972903
Pases precisos,219,205,positive,event,219.0,205.0,accuratePasses,Pases,,,11972903
Laterales,34,29,positive,event,34.0,29.0,throwIns,Pases,,,11972903
Fase de tercio final,33/60 (55%),36/62 (58%),positive,team,33.0,36.0,finalThirdPhaseStatistic,Pases,60.0,62.0,11972903
Pases largos,34/65 (52%),31/66 (46%),positive,team,34.0,31.0,accurateLongBalls,Pases,65.0,66.0,11972903
Centros,6/12 (50%),1/13 (7%),positive,team,6.0,1.0,accurateCross,Pases,12.0,13.0,11972903
Duelos,33%,36%,positive,event,33.0,36.0,duelWonPercent,Duelos,,,11972903
Pérdidas de posesión,10,8,negative,event,10.0,8.0,dispossessed,Duelos,,,11972903
Duelos en el suelo,31/118 (26%),40/119 (34%),positive,team,31.0,40.0,groundDuelsPercentage,Duelos,118.0,119.0,11972903
Duelos aéreos,29/59 (49%),23/55 (42%),positive,team,29.0,23.0,aerialDuelsPercentage,Duelos,59.0,55.0,11972903
Regates,10/17 (59%),10/14 (71%),positive,team,10.0,10.0,dribblesPercentage,Duelos,17.0,14.0,11972903
Entradas totales,1,1,positive,event,1.0,1.0,totalTackle,Defensa,,,11972903
Intercepciones,35,12,positive,event,35.0,12.0,interceptionWon,Defensa,,,11972903
Despejes,16,19,positive,event,16.0,19.0,totalClearance,Defensa,,,11972903
Errores seguidos por remate,1,2,negative,event,1.0,2.0,errorsLeadToShot,Defensa,,,11972903
Salvadas totales,5,2,positive,event,5.0,2.0,goalkeeperSaves,Arquero,,,11972903
Saques de arco,8,14,positive,event,8.0,14.0,goalKicks,Arquero,,,11972903
Posesión,58%,42%,positive,event,58.0,42.0,ballPossession,General,,,11972899
Goles esperados,3.76,1.02,positive,event,3.76,1.02,expectedGoals,General,,,11972899
Remates totales,19,8,positive,event,19.0,8.0,totalShotsOnGoal,General,,,11972899
Atajadas,2,6,positive,event,2.0,6.0,goalkeeperSaves,General,,,11972899
Córners,5,3,positive,event,5.0,3.0,cornerKicks,General,,,11972899
Faltas,8,17,negative,event,8.0,17.0,fouls,General,,,11972899
Pases,379,256,positive,event,379.0,256.0,passes,General,,,11972899
Entradas,2,3,positive,event,2.0,3.0,totalTackle,General,,,11972899
Tiros libre,2,0,positive,event,2.0,0.0,freeKicks,General,,,11972899
Tarjetas amarillas,4,4,negative,event,4.0,4.0,yellowCards,General,,,11972899
Tarjetas rojas,0,1,negative,event,0.0,1.0,redCards,General,,,11972899
Remates totales,19,8,positive,event,19.0,8.0,totalShotsOnGoal,Remates,,,11972899
Remates al arco,8,3,positive,event,8.0,3.0,shotsOnGoal,Remates,,,11972899
Palo,0,1,negative,event,0.0,1.0,hitWoodwork,Remates,,,11972899
Remates fuera,7,3,negative,event,7.0,3.0,shotsOffGoal,Remates,,,11972899
Remates bloqueados,4,1,negative,event,4.0,1.0,blockedScoringAttempt,Remates,,,11972899
Remates dentro del área,9,4,positive,event,9.0,4.0,totalShotsInsideBox,Remates,,,11972899
Remates fuera del área,10,4,positive,event,10.0,4.0,totalShotsOutsideBox,Remates,,,11972899
Pases en profundidad,2,0,positive,event,2.0,0.0,accurateThroughBall,Ataques,,,11972899
Toques en el área penal,30,12,positive,event,30.0,12.0,touchesInOppBox,Ataques,,,11972899
Fuera de juego,3,1,negative,event,3.0,1.0,offsides,Ataques,,,11972899
Pases precisos,295,182,positive,event,295.0,182.0,accuratePasses,Pases,,,11972899
Laterales,33,21,positive,event,33.0,21.0,throwIns,Pases,,,11972899
Fase de tercio final,52/75 (69%),27/49 (55%),positive,team,52.0,27.0,finalThirdPhaseStatistic,Pases,75.0,49.0,11972899
Pases largos,32/55 (58%),28/55 (50%),positive,team,32.0,28.0,accurateLongBalls,Pases,55.0,55.0,11972899
Centros,17/40 (42%),2/10 (20%),positive,team,17.0,2.0,accurateCross,Pases,40.0,10.0,11972899
Duelos,40%,33%,positive,event,40.0,33.0,duelWonPercent,Duelos,,,11972899
Pérdidas de posesión,4,11,negative,event,4.0,11.0,dispossessed,Duelos,,,11972899
Duelos en el suelo,55/128 (43%),25/102 (25%),positive,team,55.0,25.0,groundDuelsPercentage,Duelos,128.0,102.0,11972899
Duelos aéreos,20/58 (34%),28/54 (52%),positive,team,20.0,28.0,aerialDuelsPercentage,Duelos,58.0,54.0,11972899
Regates,28/40 (70%),6/11 (55%),positive,team,28.0,6.0,dribblesPercentage,Duelos,40.0,11.0,11972899
Entradas totales,2,3,positive,event,2.0,3.0,totalTackle,Defensa,,,11972899
Intercepciones,12,13,positive,event,12.0,13.0,interceptionWon,Defensa,,,11972899
Despejes,13,23,positive,event,13.0,23.0,totalClearance,Defensa,,,11972899
Errores seguidos por remate,1,7,negative,event,1.0,7.0,errorsLeadToShot,Defensa,,,11972899
Salvadas totales,2,6,positive,event,2.0,6.0,goalkeeperSaves,Arquero,,,11972899
Centros descolgados,2,2,positive,event,2.0,2.0,highClaims,Arquero,,,11972899
Saques de arco,3,10,positive,event,3.0,10.0,goalKicks,Arquero,,,11972899
Posesión,63%,37%,positive,event,63.0,37.0,ballPossession,General,,,11972913
Goles esperados,1.45,0.40,positive,event,1.45,0.4,expectedGoals,General,,,11972913
Remates totales,14,5,positive,event,14.0,5.0,totalShotsOnGoal,General,,,11972913
Atajadas,0,4,positive,event,0.0,4.0,goalkeeperSaves,General,,,11972913
Córners,4,4,positive,event,4.0,4.0,cornerKicks,General,,,11972913
Faltas,9,16,negative,event,9.0,16.0,fouls,General,,,11972913
Pases,385,237,positive,event,385.0,237.0,passes,General,,,11972913
Entradas,12,11,positive,event,12.0,11.0,totalTackle,General,,,11972913
Tiros libre,7,1,positive,event,7.0,1.0,freeKicks,General,,,11972913
Tarjetas amarillas,2,4,negative,event,2.0,4.0,yellowCards,General,,,11972913
Tarjetas rojas,0,0,negative,event,0.0,0.0,redCards,General,,,11972913
Remates totales,14,5,positive,event,14.0,5.0,totalShotsOnGoal,Remates,,,11972913
Remates al arco,4,1,positive,event,4.0,1.0,shotsOnGoal,Remates,,,11972913
Palo,1,0,negative,event,1.0,0.0,hitWoodwork,Remates,,,11972913
Remates fuera,5,3,negative,event,5.0,3.0,shotsOffGoal,Remates,,,11972913
Remates bloqueados,4,1,negative,event,4.0,1.0,blockedScoringAttempt,Remates,,,11972913
Remates dentro del área,10,2,positive,event,10.0,2.0,totalShotsInsideBox,Remates,,,11972913
Remates fuera del área,4,3,positive,event,4.0,3.0,totalShotsOutsideBox,Remates,,,11972913
Pases en profundidad,1,1,positive,event,1.0,1.0,accurateThroughBall,Ataques,,,11972913
Toques en el área penal,20,7,positive,event,20.0,7.0,touchesInOppBox,Ataques,,,11972913
Fuera de juego,2,2,negative,event,2.0,2.0,offsides,Ataques,,,11972913
Pases precisos,296,150,positive,event,296.0,150.0,accuratePasses,Pases,,,11972913
Laterales,32,27,positive,event,32.0,27.0,throwIns,Pases,,,11972913
Fase de tercio final,34/54 (63%),21/46 (46%),positive,team,34.0,21.0,finalThirdPhaseStatistic,Pases,54.0,46.0,11972913
Pases largos,35/65 (53%),21/57 (36%),positive,team,35.0,21.0,accurateLongBalls,Pases,65.0,57.0,11972913
Centros,11/33 (33%),3/7 (42%),positive,team,11.0,3.0,accurateCross,Pases,33.0,7.0,11972913
